Timestamp,Facility,Region,Energy_Consumption_kWh,CO2_Emissions_kg,Water_Usage_Liters,Waste_Generated_kg,Renewable_Energy_Percentage,Recycled_Waste_Percentage,Supplier,Fleet_EV_Percentage,Heat_Generation_MWh,Electricity_Generation_MWh
03/22/2024,ABB Vaasa Factory,North,1070.16,4356.95,35224.17,1800.63,65.0,65.0,KWH Logistics,65.0,395.18,417.01
03/23/2024,Vaasa Logistics Center,South,1624.18,3515.78,27908.51,1791.17,65.0,82.71,Wasaline,65.0,315.7,710.47
03/24/2024,ABB Vaasa Factory,West,8383.9,2547.32,30464.39,201.41,76.51,65.0,Oy EL-Ho Oy,88.29,87.26,286.97
03/25/2024,Wartsila Smart Technology Hub,North,2434.8,3865.21,19175.81,1862.76,78.12,67.19,KWH Logistics,80.35,490.5,256.41
03/26/2024,Kivihaka Distribution Center,South,1312.36,498.93,21464.7,1392.53,77.94,65.0,LEKO Logistics,65.0,401.71,157.04
03/27/2024,Vaskiluoto Power Plant,South,3316.84,3227.57,65815.49,1390.1,65.0,65.0,KWH Logistics,65.0,150.4,202.84
03/28/2024,ABB Vaasa Factory,South,1666.14,4619.68,78915.48,282.59,65.0,65.0,Ahola Transport,76.53,422.28,637.56
03/29/2024,Vaasa Logistics Center,North,5892.1,4358.06,46715.9,700.55,65.0,65.0,KWH Logistics,65.0,430.06,313.87
03/30/2024,Wartsila Smart Technology Hub,East,1955.57,2489.51,35041.54,1684.03,65.0,71.45,LEKO Logistics,65.0,277.74,780.1
03/31/2024,Vaskiluoto Power Plant,East,7458.74,628.95,53833.89,1506.48,74.0,65.0,Oy EL-Ho Oy,68.09,486.43,382.89
04/01/2024,Vaasa Logistics Center,East,4826.03,869.63,80032.5,1390.11,65.0,65.0,Ahola Transport,68.32,234.85,514.47
04/02/2024,Vaasa Logistics Center,South,8405.46,4559.56,39350.14,1163.51,65.0,65.0,LEKO Logistics,77.97,315.49,822.95
04/03/2024,Wartsila Smart Technology Hub,East,3382.85,1183.33,18957.24,1760.95,65.0,65.0,LEKO Logistics,65.0,265.83,527.74
04/04/2024,Vaskiluoto Power Plant,West,6693.13,2518.93,35143.01,1102.69,65.0,69.18,Oy EL-Ho Oy,65.0,102.24,663.98
04/05/2024,ABB Vaasa Factory,West,1235.65,3360.26,41859.19,702.66,65.0,65.0,Wasaline,65.0,386.39,965.02
04/06/2024,Kivihaka Distribution Center,South,4204.52,3082.72,22871.06,1114.85,65.0,67.58,Wasaline,65.0,402.38,432.79
04/07/2024,ABB Vaasa Factory,North,8310.83,4476.43,66287.35,1768.41,65.04,65.0,KWH Logistics,65.0,311.35,407.65
04/08/2024,Wartsila Smart Technology Hub,East,8135.17,953.44,48241.21,1313.43,84.33,71.17,KWH Logistics,70.49,434.43,404.14
04/09/2024,Kivihaka Distribution Center,South,5128.26,2432.59,41448.68,244.53,65.0,65.0,Ahola Transport,65.0,320.43,200.17
04/10/2024,Vaskiluoto Power Plant,North,7131.76,976.9,23451.12,417.28,65.0,65.0,Wasaline,69.55,471.41,917.6
04/11/2024,ABB Vaasa Factory,East,2762.32,1361.8,56656.0,573.79,80.5,76.25,KWH Logistics,73.4,269.18,386.96
04/12/2024,Wartsila Smart Technology Hub,North,5610.7,1415.85,24032.41,1000.69,65.0,83.82,Ahola Transport,65.0,274.18,222.46
04/13/2024,Vaskiluoto Power Plant,West,5202.11,4104.58,50265.89,519.69,71.95,65.0,KWH Logistics,65.0,490.38,990.41
04/14/2024,ABB Vaasa Factory,East,4065.2,4124.89,22521.11,1168.53,90.08,84.66,Ahola Transport,77.92,352.98,822.09
04/15/2024,ABB Vaasa Factory,South,9219.46,1759.67,41463.13,1256.84,65.0,65.0,KWH Logistics,67.6,298.08,905.31
04/16/2024,ABB Vaasa Factory,North,1700.44,3033.64,43527.07,1142.44,79.67,65.0,LEKO Logistics,65.0,149.7,854.05
04/17/2024,Vaskiluoto Power Plant,West,5701.32,2170.71,63169.37,217.98,73.8,81.23,Oy EL-Ho Oy,65.0,267.18,126.32
04/18/2024,Vaskiluoto Power Plant,West,4253.13,2589.38,37754.41,694.94,69.21,65.0,KWH Logistics,65.0,332.4,398.86
04/19/2024,Vaasa Logistics Center,South,5871.06,1753.11,54977.42,1707.89,65.0,65.0,Oy EL-Ho Oy,65.49,480.77,768.78
04/20/2024,Kivihaka Distribution Center,West,7672.84,3690.11,75063.87,1277.63,65.0,85.49,LEKO Logistics,65.0,450.04,358.76
04/21/2024,Vaskiluoto Power Plant,South,1454.75,533.77,70512.85,322.81,66.67,73.1,LEKO Logistics,65.0,343.3,382.33
04/22/2024,Wartsila Smart Technology Hub,West,7461.95,3771.66,74285.67,302.04,65.0,81.44,LEKO Logistics,65.0,131.76,915.19
04/23/2024,Kivihaka Distribution Center,North,5796.29,3690.57,59935.0,854.44,81.32,65.0,KWH Logistics,65.0,387.52,669.98
04/24/2024,Vaasa Logistics Center,South,1074.89,540.86,48692.81,953.63,65.0,65.0,Oy EL-Ho Oy,65.0,396.97,540.55
04/25/2024,Vaskiluoto Power Plant,West,1653.72,3408.24,47151.46,385.1,71.31,65.0,Oy EL-Ho Oy,83.55,164.8,788.3
04/26/2024,Kivihaka Distribution Center,South,9077.46,1481.02,18367.27,833.04,65.0,65.0,LEKO Logistics,65.0,119.91,411.06
04/27/2024,Wartsila Smart Technology Hub,West,4793.92,1598.58,22445.11,1551.36,90.81,65.0,LEKO Logistics,70.45,88.59,984.53
04/28/2024,Kivihaka Distribution Center,North,7509.96,2677.84,40216.23,1685.86,65.0,65.0,Oy EL-Ho Oy,65.0,438.76,812.85
04/29/2024,Vaasa Logistics Center,West,1708.45,1087.88,80588.68,568.62,65.0,65.0,Ahola Transport,65.0,77.52,350.52
04/30/2024,Wartsila Smart Technology Hub,South,8900.06,3758.56,83585.0,572.25,79.71,65.0,KWH Logistics,65.0,209.39,501.11
05/01/2024,Vaskiluoto Power Plant,East,6401.64,4431.3,29137.23,860.22,65.0,65.0,Oy EL-Ho Oy,77.86,67.67,992.83
05/02/2024,Wartsila Smart Technology Hub,West,9383.73,1398.18,86854.08,1704.14,65.0,86.37,Wasaline,65.0,405.7,152.75
05/03/2024,Wartsila Smart Technology Hub,East,6999.72,2540.92,19752.47,1429.31,74.18,76.12,Oy EL-Ho Oy,67.84,173.81,976.01
05/04/2024,Vaasa Logistics Center,North,3654.77,4184.45,84403.55,977.05,65.0,65.0,LEKO Logistics,65.0,396.36,985.67
05/05/2024,Wartsila Smart Technology Hub,North,4082.12,1019.66,78256.49,436.99,65.0,65.0,Wasaline,75.63,142.5,484.75
05/06/2024,Wartsila Smart Technology Hub,North,2167.06,931.54,17479.63,1564.83,65.0,65.0,KWH Logistics,65.0,254.98,779.87
05/07/2024,Vaskiluoto Power Plant,East,9490.93,1170.92,79496.31,1398.65,65.0,65.0,Oy EL-Ho Oy,70.97,478.78,565.23
05/08/2024,Kivihaka Distribution Center,West,6401.61,2881.81,75006.66,1696.31,84.99,65.0,Wasaline,65.0,209.03,225.8
05/09/2024,Wartsila Smart Technology Hub,South,1979.32,3604.44,60920.83,207.69,65.0,65.0,Ahola Transport,68.15,165.23,778.74
05/10/2024,ABB Vaasa Factory,West,1657.65,1830.0,17535.33,635.83,65.0,68.9,LEKO Logistics,81.92,422.84,271.17
05/11/2024,Vaasa Logistics Center,West,5095.51,1705.46,74464.17,1894.49,65.0,65.0,Wasaline,65.0,101.25,148.64
05/12/2024,Vaskiluoto Power Plant,West,7454.94,2334.98,82047.77,1724.24,81.19,82.0,LEKO Logistics,65.0,401.72,235.83
05/13/2024,Wartsila Smart Technology Hub,East,5385.77,2484.95,51098.59,1190.98,73.97,67.72,Oy EL-Ho Oy,65.0,302.39,951.89
05/14/2024,Vaskiluoto Power Plant,South,1777.95,4228.3,48488.0,1612.96,78.07,73.74,LEKO Logistics,65.0,410.0,644.82
05/15/2024,Vaasa Logistics Center,South,6413.68,2344.94,53573.78,1605.15,92.44,65.0,Wasaline,65.0,311.36,726.66
05/16/2024,Vaskiluoto Power Plant,North,2701.64,844.66,61625.86,226.34,94.79,83.47,KWH Logistics,65.0,197.49,674.8
05/17/2024,ABB Vaasa Factory,North,4032.06,2167.56,60875.35,506.53,68.15,65.0,Wasaline,65.0,54.39,218.91
05/18/2024,Wartsila Smart Technology Hub,East,7611.8,2983.38,40096.35,551.61,65.0,65.0,Ahola Transport,65.0,289.39,232.77
05/19/2024,Vaasa Logistics Center,East,3566.03,2480.12,32466.95,402.47,65.0,87.07,Oy EL-Ho Oy,65.0,149.21,382.08
05/20/2024,Kivihaka Distribution Center,South,3410.81,556.77,26917.66,447.18,65.0,65.0,Oy EL-Ho Oy,65.0,129.14,951.6
05/21/2024,Vaasa Logistics Center,North,1362.6,1443.66,78167.67,493.18,68.06,65.35,Oy EL-Ho Oy,65.0,63.22,464.58
05/22/2024,Vaasa Logistics Center,East,6409.81,1775.72,11817.11,1195.37,65.0,83.91,KWH Logistics,65.0,177.71,761.9
05/23/2024,Wartsila Smart Technology Hub,East,3142.56,3335.57,48294.44,1020.79,86.97,65.0,Ahola Transport,65.0,457.34,627.41
05/24/2024,Wartsila Smart Technology Hub,West,4897.47,2423.07,71052.65,607.54,81.98,76.15,Wasaline,68.64,373.61,872.43
05/25/2024,Wartsila Smart Technology Hub,West,6098.58,3536.52,32736.09,541.91,66.28,65.0,KWH Logistics,65.0,184.37,215.25
05/26/2024,Vaskiluoto Power Plant,East,9017.46,1870.49,17933.82,1813.78,65.0,85.03,Oy EL-Ho Oy,65.0,449.65,275.21
05/27/2024,Vaskiluoto Power Plant,West,5733.45,3856.07,12343.09,1163.29,65.0,65.0,Ahola Transport,65.0,327.44,486.42
05/28/2024,Wartsila Smart Technology Hub,North,3254.93,4456.03,29644.24,1562.52,91.23,65.0,Ahola Transport,65.0,422.69,234.01
05/29/2024,ABB Vaasa Factory,North,8521.78,2336.58,72941.23,226.58,65.0,65.0,LEKO Logistics,65.0,470.65,657.32
05/30/2024,ABB Vaasa Factory,South,7065.7,2092.33,43448.35,1482.98,72.25,65.0,LEKO Logistics,71.47,456.49,107.81
05/31/2024,Vaskiluoto Power Plant,North,1976.44,1825.49,49974.27,1334.09,69.69,65.0,LEKO Logistics,65.0,491.73,551.72
06/01/2024,ABB Vaasa Factory,South,2089.78,1001.89,40433.14,1429.72,66.12,79.03,Ahola Transport,65.0,313.74,597.54
06/02/2024,ABB Vaasa Factory,South,4073.92,3678.83,69056.5,354.51,73.15,65.0,KWH Logistics,65.0,149.06,525.91
06/03/2024,Wartsila Smart Technology Hub,West,6324.03,4091.65,40214.28,1545.44,86.26,75.29,Wasaline,65.0,299.5,560.8
06/04/2024,Kivihaka Distribution Center,North,4195.8,1777.1,46811.52,477.31,74.91,65.0,Wasaline,69.86,315.54,142.59
06/05/2024,Wartsila Smart Technology Hub,South,4656.97,2314.42,18360.16,925.03,65.9,84.94,LEKO Logistics,65.0,278.3,177.49
06/06/2024,Vaskiluoto Power Plant,North,2716.08,1291.43,60770.09,273.68,65.0,65.0,LEKO Logistics,65.0,125.88,915.86
06/07/2024,Wartsila Smart Technology Hub,North,2907.49,2920.57,51792.22,898.93,65.0,91.29,Ahola Transport,65.0,269.89,542.76
06/08/2024,Kivihaka Distribution Center,West,1674.66,1110.81,17146.55,1767.04,65.0,65.0,Ahola Transport,65.0,286.37,534.42
06/09/2024,Kivihaka Distribution Center,West,7905.6,663.79,66636.85,1732.11,65.0,65.0,LEKO Logistics,65.0,190.37,395.13
06/10/2024,ABB Vaasa Factory,North,1465.94,1958.96,32186.35,1099.34,65.0,90.1,Ahola Transport,65.67,316.48,237.59
06/11/2024,Wartsila Smart Technology Hub,North,9090.9,4294.87,30240.07,1315.16,65.0,65.0,Oy EL-Ho Oy,65.0,354.96,683.45
06/12/2024,Vaskiluoto Power Plant,East,2442.87,4577.27,34329.18,1337.33,65.0,65.0,LEKO Logistics,65.0,361.68,716.17
06/13/2024,ABB Vaasa Factory,South,1914.73,2453.98,35135.46,781.23,65.76,65.0,Wasaline,65.0,449.92,960.4
06/14/2024,Vaskiluoto Power Plant,East,4968.29,2593.78,23984.93,249.82,68.21,65.0,Oy EL-Ho Oy,65.0,155.9,427.13
06/15/2024,Vaasa Logistics Center,West,2443.03,1808.3,20410.99,407.89,84.56,86.29,KWH Logistics,65.0,173.11,856.59
06/16/2024,Vaskiluoto Power Plant,North,7136.2,1842.55,17995.0,1270.96,67.59,65.0,KWH Logistics,65.0,389.26,275.51
06/17/2024,ABB Vaasa Factory,South,9454.38,2833.06,21846.5,915.02,65.0,69.74,Oy EL-Ho Oy,75.87,218.79,525.21
06/18/2024,Wartsila Smart Technology Hub,West,4436.27,3884.7,63994.02,246.92,65.0,75.53,Oy EL-Ho Oy,65.0,55.56,337.94
06/19/2024,Wartsila Smart Technology Hub,East,9148.36,2248.94,52587.73,1923.57,65.0,65.0,Ahola Transport,65.0,76.12,810.56
06/20/2024,Wartsila Smart Technology Hub,South,6089.81,3919.53,54853.85,385.45,69.05,68.28,LEKO Logistics,65.0,245.43,189.61
06/21/2024,ABB Vaasa Factory,North,9198.21,1396.05,20172.71,763.66,65.0,79.32,Oy EL-Ho Oy,65.0,482.94,671.1
06/22/2024,ABB Vaasa Factory,North,1985.45,4118.87,84376.83,1214.46,65.0,77.25,Ahola Transport,65.0,279.87,178.65
06/23/2024,Vaskiluoto Power Plant,South,4993.98,3409.77,25162.25,417.57,65.0,76.22,LEKO Logistics,65.0,251.94,972.93
06/24/2024,ABB Vaasa Factory,West,8464.2,4282.15,74968.72,1030.65,65.0,71.44,LEKO Logistics,65.0,271.6,931.56
06/25/2024,ABB Vaasa Factory,West,2199.95,3382.72,24918.55,326.03,65.0,96.04,Oy EL-Ho Oy,65.0,289.18,545.91
06/26/2024,Wartsila Smart Technology Hub,West,8271.76,1784.98,29811.47,810.03,65.0,70.57,Wasaline,65.0,102.49,939.86
06/27/2024,Vaskiluoto Power Plant,East,4191.67,3910.78,12140.17,1523.7,65.0,76.25,Ahola Transport,65.0,491.08,235.57
06/28/2024,ABB Vaasa Factory,South,2948.35,4114.67,62879.06,598.55,65.0,66.19,Wasaline,70.62,229.6,784.24
06/29/2024,Kivihaka Distribution Center,East,3014.27,3248.35,31497.48,704.27,65.0,65.0,KWH Logistics,65.0,205.37,343.33
06/30/2024,Wartsila Smart Technology Hub,West,6085.12,2852.1,54426.23,578.56,65.0,65.0,Oy EL-Ho Oy,65.0,431.22,434.23
07/01/2024,Vaskiluoto Power Plant,West,1321.17,3840.28,57410.68,683.96,65.0,65.0,LEKO Logistics,65.0,278.68,694.85
07/02/2024,ABB Vaasa Factory,West,5521.57,3378.36,44570.34,1638.38,66.57,72.5,Wasaline,65.0,83.03,384.9
07/03/2024,Wartsila Smart Technology Hub,West,5386.77,2615.58,76123.52,396.47,65.0,65.0,Oy EL-Ho Oy,65.0,268.42,773.17
07/04/2024,Vaskiluoto Power Plant,South,7155.67,3612.28,50769.77,464.52,65.0,79.24,Wasaline,74.65,143.55,323.93
07/05/2024,Vaasa Logistics Center,North,4571.21,2607.69,56232.95,1099.87,65.0,87.74,KWH Logistics,65.0,174.72,415.35
07/06/2024,Vaasa Logistics Center,West,2968.15,1497.95,61379.06,1489.28,65.0,67.24,KWH Logistics,65.0,262.8,411.54
07/07/2024,Kivihaka Distribution Center,South,7524.05,2080.29,23553.98,608.75,79.37,65.0,KWH Logistics,71.44,431.74,468.15
07/08/2024,Vaasa Logistics Center,South,7757.34,4604.86,67290.4,300.23,65.0,67.97,LEKO Logistics,65.0,289.18,129.93
07/09/2024,Wartsila Smart Technology Hub,North,7104.68,1692.71,74463.78,417.44,65.81,65.0,Ahola Transport,73.27,294.27,856.86
07/10/2024,Kivihaka Distribution Center,South,5913.24,885.96,83770.5,754.06,65.0,75.6,Oy EL-Ho Oy,65.0,468.33,809.17
07/11/2024,Vaasa Logistics Center,North,1297.95,2662.58,9874.21,738.82,87.1,65.0,LEKO Logistics,83.35,79.14,871.61
07/12/2024,Vaskiluoto Power Plant,East,6155.67,1228.39,35400.11,1552.94,69.11,87.79,Wasaline,80.68,123.59,331.45
07/13/2024,Vaskiluoto Power Plant,East,5711.18,974.07,80410.24,878.03,65.0,65.0,Oy EL-Ho Oy,81.52,390.35,743.58
07/14/2024,ABB Vaasa Factory,East,5448.82,2645.52,24364.29,263.7,82.99,70.67,Wasaline,65.0,427.04,635.13
07/15/2024,ABB Vaasa Factory,South,7027.24,3845.61,48992.53,1494.22,71.87,65.0,Wasaline,65.0,353.82,692.43
07/16/2024,Wartsila Smart Technology Hub,North,6083.6,2740.45,43781.57,202.04,65.0,88.55,Wasaline,65.0,158.93,558.06
07/17/2024,ABB Vaasa Factory,West,3937.06,2934.72,85060.96,1707.14,65.0,65.0,Oy EL-Ho Oy,65.0,277.21,491.99
07/18/2024,ABB Vaasa Factory,South,3629.27,2477.63,39755.82,1472.69,65.0,65.0,Oy EL-Ho Oy,65.0,113.47,965.04
07/19/2024,Wartsila Smart Technology Hub,South,2255.76,3928.15,81463.85,210.41,65.0,83.21,KWH Logistics,81.2,436.94,580.11
07/20/2024,Vaasa Logistics Center,South,6541.01,2017.22,37226.56,1590.73,65.0,65.0,Oy EL-Ho Oy,65.0,279.65,575.25
07/21/2024,ABB Vaasa Factory,East,6069.54,883.79,68718.94,802.92,65.0,65.0,Wasaline,65.0,326.19,689.98
07/22/2024,Vaasa Logistics Center,East,2483.3,2519.38,73319.92,1370.66,79.9,65.0,LEKO Logistics,65.0,59.94,942.73
07/23/2024,Kivihaka Distribution Center,West,8325.42,2216.46,58220.55,1105.78,65.0,75.83,LEKO Logistics,65.0,350.7,477.27
07/24/2024,Wartsila Smart Technology Hub,South,5817.7,4257.15,44766.26,1612.83,65.0,66.86,Ahola Transport,65.0,455.63,273.2
07/25/2024,ABB Vaasa Factory,West,4145.4,3285.37,50370.8,711.83,65.0,65.0,Oy EL-Ho Oy,65.0,363.57,116.11
07/26/2024,Wartsila Smart Technology Hub,West,5207.55,508.22,55434.51,399.15,65.0,65.0,Oy EL-Ho Oy,65.0,378.31,610.14
07/27/2024,Vaasa Logistics Center,South,1030.95,3213.09,32859.32,1574.4,65.0,65.0,Wasaline,65.0,233.26,492.31
07/28/2024,ABB Vaasa Factory,North,6968.38,4010.06,13395.78,750.45,65.0,66.81,KWH Logistics,65.0,401.71,265.67
07/29/2024,Vaasa Logistics Center,West,9370.6,2648.46,69997.49,711.17,66.48,65.0,Oy EL-Ho Oy,65.0,467.74,606.24
07/30/2024,Wartsila Smart Technology Hub,South,7548.55,3452.95,81046.76,1203.25,66.84,77.44,Wasaline,67.85,357.3,453.57
07/31/2024,Vaskiluoto Power Plant,South,3479.1,3349.88,18941.65,594.23,65.0,65.0,KWH Logistics,65.0,208.24,660.69
08/01/2024,ABB Vaasa Factory,North,1436.26,2347.89,74177.51,1391.85,65.0,65.0,Ahola Transport,65.0,473.48,466.43
08/02/2024,Wartsila Smart Technology Hub,East,8244.87,1153.95,9132.04,1853.21,65.0,65.0,Ahola Transport,65.0,135.22,124.53
08/03/2024,Wartsila Smart Technology Hub,North,1207.69,3552.79,33540.39,500.81,66.87,81.88,Wasaline,65.0,346.51,776.51
08/04/2024,ABB Vaasa Factory,East,8694.69,2418.75,53236.79,1376.51,71.9,79.49,LEKO Logistics,65.0,386.11,540.8
08/05/2024,Vaasa Logistics Center,East,8364.14,4398.75,17678.83,1582.86,65.51,65.0,Oy EL-Ho Oy,65.0,445.68,743.27
08/06/2024,ABB Vaasa Factory,East,6810.99,2452.17,51882.26,1005.57,68.44,65.0,Oy EL-Ho Oy,65.0,136.42,234.26
08/07/2024,Vaskiluoto Power Plant,West,3551.36,2456.13,74133.45,1650.32,67.7,65.0,LEKO Logistics,65.0,244.83,224.55
08/08/2024,Wartsila Smart Technology Hub,East,3561.04,3299.99,47369.29,765.33,65.0,65.0,Wasaline,80.23,218.95,211.87
08/09/2024,ABB Vaasa Factory,South,5994.04,3487.27,82375.22,801.88,65.0,66.23,Wasaline,65.0,411.25,256.69
08/10/2024,Kivihaka Distribution Center,West,8015.2,611.81,61143.04,212.28,65.0,65.0,Ahola Transport,65.0,492.27,360.86
08/11/2024,Vaasa Logistics Center,South,3813.16,4585.32,53529.94,1412.73,65.0,93.46,Ahola Transport,65.0,430.67,426.11
08/12/2024,Wartsila Smart Technology Hub,East,3359.03,2721.56,47469.38,1501.33,90.72,65.0,Oy EL-Ho Oy,78.35,152.25,354.54
08/13/2024,Wartsila Smart Technology Hub,South,1508.3,2045.74,9505.04,885.02,65.0,65.93,LEKO Logistics,65.0,308.82,987.76
08/14/2024,Vaskiluoto Power Plant,North,8303.24,2602.98,59969.83,576.2,65.0,65.0,Ahola Transport,65.0,357.16,800.01
08/15/2024,Vaasa Logistics Center,West,5736.99,3268.43,77846.68,1136.68,68.14,65.0,Wasaline,65.0,443.81,665.91
08/16/2024,Vaasa Logistics Center,South,6005.05,2817.1,66551.75,476.43,70.19,65.0,Wasaline,65.0,434.12,327.45
08/17/2024,Kivihaka Distribution Center,East,7978.08,3870.82,35163.57,552.23,65.0,67.84,LEKO Logistics,65.61,154.06,582.59
08/18/2024,Vaskiluoto Power Plant,West,2206.02,4244.05,32219.72,1294.8,65.0,81.42,KWH Logistics,65.0,344.49,156.83
08/19/2024,Vaasa Logistics Center,East,3312.67,4404.16,38042.85,1213.8,81.79,65.0,Wasaline,71.54,230.57,783.52
08/20/2024,Kivihaka Distribution Center,East,3009.57,4177.46,26712.09,1796.95,65.0,74.7,LEKO Logistics,65.0,309.09,107.64
08/21/2024,Kivihaka Distribution Center,East,5758.88,3552.14,60238.63,1515.48,65.0,65.0,Oy EL-Ho Oy,65.0,385.03,781.9
08/22/2024,Vaasa Logistics Center,West,7204.17,2086.24,74712.23,1761.54,65.0,96.5,LEKO Logistics,68.88,256.41,314.56
08/23/2024,Vaasa Logistics Center,North,7403.16,1069.06,81735.69,998.15,65.0,75.06,Ahola Transport,65.0,202.64,897.75
08/24/2024,Vaskiluoto Power Plant,East,3455.19,2761.52,38256.8,495.93,67.35,65.0,Oy EL-Ho Oy,65.0,270.56,627.11
08/25/2024,Kivihaka Distribution Center,West,4220.24,1833.24,33352.63,1509.16,65.0,65.0,LEKO Logistics,81.51,315.54,968.89
08/26/2024,ABB Vaasa Factory,South,1829.66,4080.47,71540.6,436.92,65.0,90.85,LEKO Logistics,65.0,171.83,479.78
08/27/2024,Vaskiluoto Power Plant,North,1989.41,3840.28,72169.99,471.7,75.99,69.33,Ahola Transport,65.0,423.69,419.5
08/28/2024,Vaasa Logistics Center,West,2444.54,4553.94,14327.5,607.12,65.0,70.37,Ahola Transport,66.02,354.81,367.34
08/29/2024,Kivihaka Distribution Center,West,7058.38,3702.64,67291.23,922.55,65.0,65.45,Wasaline,67.23,271.52,296.99
08/30/2024,ABB Vaasa Factory,West,5777.37,2327.55,8754.39,398.52,65.0,65.0,LEKO Logistics,66.15,58.69,859.23
08/31/2024,Kivihaka Distribution Center,South,6991.93,998.44,38361.54,380.3,65.0,65.0,KWH Logistics,72.92,293.66,234.12
09/01/2024,Vaasa Logistics Center,East,8003.33,1529.96,48600.01,1682.38,66.19,65.0,Oy EL-Ho Oy,65.0,155.7,595.27
09/02/2024,ABB Vaasa Factory,West,9621.16,3529.52,14422.5,1016.57,94.75,72.38,Ahola Transport,65.0,202.3,785.77
09/03/2024,ABB Vaasa Factory,East,6764.25,555.78,65731.97,1722.78,66.48,65.0,LEKO Logistics,65.0,250.04,850.25
09/04/2024,ABB Vaasa Factory,South,7029.75,3977.79,54726.01,1081.66,65.0,65.0,LEKO Logistics,75.2,330.58,292.42
09/05/2024,ABB Vaasa Factory,East,8003.01,791.17,72380.05,596.85,65.0,65.0,Wasaline,65.0,91.47,572.24
09/06/2024,Vaskiluoto Power Plant,South,6079.37,4398.12,23822.28,1023.65,82.3,65.0,Oy EL-Ho Oy,67.91,167.61,258.08
09/07/2024,Kivihaka Distribution Center,South,1496.24,898.66,52418.31,1378.38,65.0,65.0,Wasaline,65.0,103.78,870.11
09/08/2024,ABB Vaasa Factory,North,4881.89,779.25,76837.02,637.26,65.0,68.13,KWH Logistics,74.72,481.4,543.12
09/09/2024,Kivihaka Distribution Center,East,4872.47,1884.74,78562.9,1349.31,65.0,69.25,KWH Logistics,65.0,393.1,775.78
09/10/2024,Kivihaka Distribution Center,South,6272.75,877.59,64618.28,1254.25,67.64,65.0,LEKO Logistics,75.75,318.04,483.96
09/11/2024,Vaskiluoto Power Plant,West,8100.81,1114.53,81259.26,1724.36,70.23,65.0,Oy EL-Ho Oy,80.79,327.03,989.87
09/12/2024,Vaasa Logistics Center,West,5659.65,1072.24,59231.41,1641.39,65.0,94.99,Ahola Transport,65.0,330.48,656.85
09/13/2024,Vaskiluoto Power Plant,North,6523.25,2096.72,72224.44,267.03,65.0,65.0,KWH Logistics,65.0,238.89,922.27
09/14/2024,Wartsila Smart Technology Hub,North,6225.79,2799.8,52250.48,812.22,65.0,65.0,LEKO Logistics,76.49,153.15,858.57
09/15/2024,Vaskiluoto Power Plant,East,6690.45,4409.59,39098.36,1052.99,67.14,65.0,Wasaline,65.0,385.89,682.02
09/16/2024,Vaasa Logistics Center,North,2346.22,968.79,84660.76,1127.81,65.0,65.0,Oy EL-Ho Oy,77.63,141.9,236.72
09/17/2024,Wartsila Smart Technology Hub,South,2652.7,2098.68,20297.21,1251.89,75.49,65.0,LEKO Logistics,65.0,280.27,817.21
09/18/2024,Vaskiluoto Power Plant,West,6755.49,1436.01,36316.22,1812.29,69.37,65.0,Wasaline,65.0,356.03,594.82
09/19/2024,Vaskiluoto Power Plant,East,1526.34,2502.77,81712.71,1118.28,72.0,65.0,Wasaline,74.45,199.86,242.64
09/20/2024,Kivihaka Distribution Center,East,2829.01,1510.26,19551.16,1033.04,79.39,65.0,Wasaline,65.0,417.75,694.58
09/21/2024,Vaskiluoto Power Plant,West,2857.65,1149.5,55927.02,1565.88,65.0,76.75,Wasaline,65.0,249.05,741.49
09/22/2024,Wartsila Smart Technology Hub,West,1071.13,1707.52,39475.86,888.41,76.33,65.0,Wasaline,65.0,82.79,742.74
09/23/2024,Vaasa Logistics Center,South,3254.95,2207.98,10353.05,1880.62,65.0,65.0,Ahola Transport,73.57,88.41,773.68
09/24/2024,Kivihaka Distribution Center,North,5236.39,1766.66,55259.2,472.22,69.4,65.0,Ahola Transport,65.0,128.11,611.26
09/25/2024,Vaasa Logistics Center,North,4094.1,2318.99,16766.61,1304.16,69.53,80.4,LEKO Logistics,65.0,257.41,277.53
09/26/2024,Vaskiluoto Power Plant,North,6643.13,672.15,49039.24,823.48,78.7,65.0,KWH Logistics,77.6,175.89,176.27
09/27/2024,Vaasa Logistics Center,South,1071.09,3522.06,70609.98,550.29,92.77,65.0,Oy EL-Ho Oy,65.0,291.0,357.01
09/28/2024,ABB Vaasa Factory,East,4450.29,2363.36,61104.05,1018.8,89.68,81.56,Oy EL-Ho Oy,74.18,100.95,820.76
09/29/2024,Kivihaka Distribution Center,East,7451.36,1536.21,42382.14,1768.55,85.37,68.9,LEKO Logistics,65.0,282.79,524.11
09/30/2024,Wartsila Smart Technology Hub,East,4105.95,1444.63,25745.83,244.86,65.0,88.48,Ahola Transport,65.0,63.6,517.95
10/01/2024,ABB Vaasa Factory,West,7188.63,2080.54,17390.74,1247.27,65.0,65.0,Wasaline,65.0,439.67,833.07
10/02/2024,ABB Vaasa Factory,East,5986.01,1145.44,62426.56,920.0,82.07,65.0,Wasaline,80.18,84.16,956.81
10/03/2024,Kivihaka Distribution Center,South,3441.96,3905.86,67701.77,826.78,65.0,65.0,Wasaline,65.0,436.44,286.69
