Timestamp,Facility,Region,Energy_Consumption_kWh,CO2_Emissions_kg,Water_Usage_Liters,Waste_Generated_kg,Renewable_Energy_Percentage,Recycled_Waste_Percentage,Supplier,Fleet_EV_Percentage,Heat_Generation_MWh,Electricity_Generation_MWh
03/23/2024,Wartsila Smart Technology Hub,North,3780.39,727.56,11028.04,1605.83,38.9,80.43,Oy EL-Ho Oy,70.04,182.75,990.76
03/24/2024,Vaasa Logistics Center,South,8077.92,2920.69,19586.76,942.44,52.9,53.86,KWH Logistics,49.83,236.45,854.77
03/25/2024,Wartsila Smart Technology Hub,North,7953.06,1712.7,55002.82,862.7,33.99,78.89,Oy EL-Ho Oy,21.03,378.7,168.3
03/26/2024,Vaasa Logistics Center,South,3340.8,3875.03,64352.74,401.73,57.24,71.14,Oy EL-Ho Oy,53.3,190.94,506.72
03/27/2024,Vaasa Logistics Center,East,7048.12,1521.56,23676.51,1187.26,71.94,42.87,Wasaline,45.18,165.96,372.99
03/28/2024,Vaskiluoto Power Plant,West,3898.05,593.1,51103.01,1199.04,8.39,94.61,LEKO Logistics,74.29,231.97,750.33
03/29/2024,Vaasa Logistics Center,East,7330.67,1567.02,85362.49,1433.41,35.79,14.3,Wasaline,44.56,200.74,354.78
03/30/2024,ABB Vaasa Factory,East,7584.62,2267.16,78954.36,745.93,89.08,28.95,Ahola Transport,10.4,116.12,726.81
03/31/2024,Vaskiluoto Power Plant,West,3767.81,1269.76,11009.51,989.0,75.86,9.75,Wasaline,23.66,487.8,554.42
04/01/2024,Wartsila Smart Technology Hub,East,3464.99,2812.6,24990.54,970.65,31.05,41.45,Wasaline,91.05,159.9,753.97
04/02/2024,Wartsila Smart Technology Hub,West,2617.01,3834.5,61153.83,853.42,60.38,10.3,LEKO Logistics,69.65,183.9,505.71
04/03/2024,Vaasa Logistics Center,South,4767.66,1986.15,24281.85,1558.75,81.61,93.86,Wasaline,49.64,79.86,489.61
04/04/2024,Wartsila Smart Technology Hub,East,5677.03,2563.52,12826.11,846.7,6.28,87.56,KWH Logistics,84.46,472.23,856.59
04/05/2024,Wartsila Smart Technology Hub,South,7601.98,680.61,77097.06,282.28,78.48,67.08,Wasaline,11.48,286.5,465.6
04/06/2024,Wartsila Smart Technology Hub,East,2429.71,3843.59,55727.97,507.37,52.47,50.43,Oy EL-Ho Oy,51.27,325.73,396.41
04/07/2024,Vaskiluoto Power Plant,South,6910.87,2046.2,22575.74,697.95,80.36,53.22,KWH Logistics,59.08,137.04,555.02
04/08/2024,Vaasa Logistics Center,South,7492.29,2253.07,96426.29,547.79,10.1,74.69,Wasaline,76.65,306.38,131.72
04/09/2024,Vaskiluoto Power Plant,North,7809.66,3540.13,75430.99,937.09,73.7,20.23,KWH Logistics,12.89,441.19,686.46
04/10/2024,Kivihaka Distribution Center,North,5613.03,3423.55,69910.39,636.68,50.5,56.53,Ahola Transport,68.55,395.19,764.48
04/11/2024,Kivihaka Distribution Center,West,5571.91,533.05,79633.66,1678.06,94.08,84.4,Oy EL-Ho Oy,54.29,132.64,263.08
04/12/2024,ABB Vaasa Factory,East,8503.89,2977.25,42413.57,398.47,8.6,29.1,Oy EL-Ho Oy,92.37,389.16,958.05
04/13/2024,ABB Vaasa Factory,East,7397.88,4422.26,16889.88,1513.15,30.17,94.01,Ahola Transport,49.52,104.36,247.28
04/14/2024,ABB Vaasa Factory,South,8384.25,3007.24,91946.87,1103.74,7.11,51.48,Ahola Transport,31.91,343.7,503.43
04/15/2024,Vaasa Logistics Center,West,2964.6,1841.0,44768.98,194.42,22.63,9.1,LEKO Logistics,46.34,368.59,730.96
04/16/2024,Vaasa Logistics Center,South,5063.96,2309.3,72199.32,1257.41,64.58,58.14,Ahola Transport,25.2,435.65,556.6
04/17/2024,Vaskiluoto Power Plant,South,1504.15,3870.7,42945.58,1094.5,80.0,61.1,LEKO Logistics,52.28,132.07,161.72
04/18/2024,Kivihaka Distribution Center,South,3337.07,2119.57,35128.8,394.83,82.91,30.72,KWH Logistics,10.44,299.44,902.76
04/19/2024,Wartsila Smart Technology Hub,East,3794.84,848.45,97763.57,1132.62,18.91,64.84,Oy EL-Ho Oy,17.93,133.98,173.08
04/20/2024,ABB Vaasa Factory,South,5980.96,473.84,23075.25,201.05,18.22,14.24,KWH Logistics,21.97,60.01,799.09
04/21/2024,ABB Vaasa Factory,North,8733.29,1338.08,71618.13,443.33,43.39,49.75,Ahola Transport,85.65,452.21,706.55
04/22/2024,Wartsila Smart Technology Hub,North,2988.6,3922.91,99757.54,412.01,23.07,94.18,Oy EL-Ho Oy,20.86,384.41,754.79
04/23/2024,Kivihaka Distribution Center,South,1505.41,2690.34,40066.85,735.89,76.99,91.41,Ahola Transport,96.52,289.11,985.87
04/24/2024,Vaskiluoto Power Plant,East,3602.13,4246.33,98264.47,942.78,33.74,76.28,KWH Logistics,55.75,492.97,372.01
04/25/2024,Wartsila Smart Technology Hub,North,8859.76,2260.09,60951.71,1467.2,50.9,8.31,Ahola Transport,13.31,424.57,787.25
04/26/2024,ABB Vaasa Factory,North,1259.82,3612.18,12074.82,237.68,59.71,51.11,LEKO Logistics,21.2,471.36,657.02
04/27/2024,ABB Vaasa Factory,North,5329.67,3193.43,41017.87,1528.18,39.75,20.36,Wasaline,91.28,96.61,239.85
04/28/2024,Vaskiluoto Power Plant,West,1501.85,1618.26,41360.23,1273.66,85.44,33.01,Ahola Transport,20.39,160.87,304.44
04/29/2024,Kivihaka Distribution Center,West,3997.53,3152.23,71983.64,889.33,35.95,77.67,Oy EL-Ho Oy,66.15,418.0,181.18
04/30/2024,Vaasa Logistics Center,South,8172.69,4096.35,44485.02,1643.98,70.67,24.69,KWH Logistics,63.39,212.76,751.94
05/01/2024,Wartsila Smart Technology Hub,East,3488.09,1010.01,60937.61,292.22,11.36,11.37,Wasaline,27.76,68.4,675.2
05/02/2024,ABB Vaasa Factory,East,7640.1,3796.88,46533.08,897.88,86.96,57.96,Oy EL-Ho Oy,78.02,473.36,766.71
05/03/2024,Vaasa Logistics Center,South,4781.48,2988.19,41040.37,1722.99,67.78,82.6,Ahola Transport,64.19,134.43,382.91
05/04/2024,Wartsila Smart Technology Hub,North,7769.96,1978.85,46936.95,1284.12,5.54,86.26,KWH Logistics,98.34,491.35,764.4
05/05/2024,Vaskiluoto Power Plant,North,1930.41,3281.14,99197.07,233.28,5.06,29.39,Oy EL-Ho Oy,79.0,466.63,395.75
05/06/2024,Kivihaka Distribution Center,West,7190.77,2290.35,24356.22,1173.64,21.9,10.19,LEKO Logistics,65.56,235.78,245.57
05/07/2024,Wartsila Smart Technology Hub,North,8823.37,551.11,12084.19,1776.26,80.27,45.7,LEKO Logistics,98.25,265.57,387.76
05/08/2024,Vaskiluoto Power Plant,East,5474.4,1160.05,81269.57,201.5,12.65,7.14,KWH Logistics,81.19,119.41,803.84
05/09/2024,Kivihaka Distribution Center,West,1317.27,1644.13,69303.84,548.01,62.77,22.25,Oy EL-Ho Oy,78.7,393.57,491.81
05/10/2024,Vaskiluoto Power Plant,East,7377.13,3560.37,34108.4,1656.87,66.16,73.87,Wasaline,9.68,168.45,563.13
05/11/2024,Kivihaka Distribution Center,South,7507.32,4304.83,48153.69,1690.91,81.86,67.29,KWH Logistics,14.69,409.41,611.94
05/12/2024,ABB Vaasa Factory,South,2399.26,1289.51,69194.36,837.49,25.53,7.25,LEKO Logistics,83.41,291.14,996.14
05/13/2024,Wartsila Smart Technology Hub,North,4518.46,3831.01,64490.8,1020.01,62.78,38.03,Wasaline,46.1,288.8,772.63
05/14/2024,Kivihaka Distribution Center,East,8417.87,1722.11,88778.52,737.28,25.28,83.12,Wasaline,57.37,347.72,913.53
05/15/2024,Vaskiluoto Power Plant,South,3500.41,946.88,93880.91,1705.32,89.49,28.37,LEKO Logistics,46.9,218.25,987.22
05/16/2024,ABB Vaasa Factory,North,7284.76,2149.72,12555.88,1346.47,30.38,99.28,LEKO Logistics,46.48,90.26,545.88
05/17/2024,Kivihaka Distribution Center,North,1460.46,622.16,78169.96,246.5,78.46,82.59,Ahola Transport,59.96,489.05,834.53
05/18/2024,Kivihaka Distribution Center,East,5416.85,1056.76,51035.16,1608.23,14.07,60.52,KWH Logistics,20.68,68.33,820.59
05/19/2024,Wartsila Smart Technology Hub,South,3600.6,828.6,49432.27,784.87,87.81,19.05,Oy EL-Ho Oy,90.46,194.63,322.72
05/20/2024,Vaskiluoto Power Plant,East,3953.07,1581.01,32698.45,1070.21,70.26,44.17,Wasaline,66.75,332.91,862.33
05/21/2024,Vaasa Logistics Center,East,4619.36,3764.5,78812.15,1513.29,14.14,58.77,Wasaline,80.12,73.25,961.39
05/22/2024,Kivihaka Distribution Center,West,1148.07,3190.31,76048.45,1612.17,29.48,24.16,LEKO Logistics,99.29,391.76,793.3
05/23/2024,ABB Vaasa Factory,West,1492.38,979.8,66661.03,1318.48,21.43,72.86,Ahola Transport,61.97,132.94,322.54
05/24/2024,Wartsila Smart Technology Hub,South,1275.65,1238.03,80557.37,911.2,94.75,95.98,KWH Logistics,28.22,465.27,384.16
05/25/2024,Vaskiluoto Power Plant,East,2387.14,2464.64,58297.91,1624.41,17.17,22.69,LEKO Logistics,45.06,396.64,839.19
05/26/2024,Vaskiluoto Power Plant,North,956.72,1495.49,32690.48,1454.12,87.06,91.36,KWH Logistics,71.82,160.13,521.7
05/27/2024,Vaskiluoto Power Plant,West,8867.43,2736.76,72439.43,816.76,59.67,34.54,LEKO Logistics,32.59,353.97,942.52
05/28/2024,Kivihaka Distribution Center,West,5124.73,1332.67,16999.33,984.3,31.33,71.84,KWH Logistics,12.99,174.01,731.86
05/29/2024,ABB Vaasa Factory,East,7834.66,3863.99,17752.97,814.44,23.73,50.29,LEKO Logistics,26.25,426.78,819.53
05/30/2024,ABB Vaasa Factory,South,3459.06,3312.52,17359.37,337.57,38.03,43.08,KWH Logistics,65.34,383.28,933.67
05/31/2024,Wartsila Smart Technology Hub,South,2272.09,2950.49,50523.28,1538.34,44.43,84.91,Ahola Transport,24.23,377.56,229.91
06/01/2024,ABB Vaasa Factory,North,1843.57,620.18,58948.17,431.3,31.57,73.79,KWH Logistics,89.73,490.76,349.67
06/02/2024,Vaasa Logistics Center,East,6495.04,1244.9,89986.09,460.98,72.28,15.97,LEKO Logistics,66.86,475.47,491.95
06/03/2024,Kivihaka Distribution Center,East,1797.64,3802.83,29970.23,769.03,75.98,24.37,Oy EL-Ho Oy,27.91,102.52,560.49
06/04/2024,Kivihaka Distribution Center,West,8314.32,819.58,17162.36,399.14,58.61,51.54,Ahola Transport,76.26,459.31,944.66
06/05/2024,Wartsila Smart Technology Hub,East,2267.65,2648.35,49730.25,1104.5,9.99,67.09,LEKO Logistics,52.25,430.55,436.17
06/06/2024,Wartsila Smart Technology Hub,North,4114.33,3548.29,37483.64,793.97,82.7,47.44,Oy EL-Ho Oy,6.61,334.14,744.23
06/07/2024,ABB Vaasa Factory,West,8906.16,1117.06,20746.16,431.9,12.97,74.27,KWH Logistics,47.34,263.11,460.77
06/08/2024,ABB Vaasa Factory,South,3057.53,1669.18,87917.32,1517.52,55.98,84.2,Ahola Transport,46.56,279.95,593.17
06/09/2024,Wartsila Smart Technology Hub,South,7320.54,1262.46,98606.39,1067.53,9.62,70.58,Wasaline,96.26,312.13,823.17
06/10/2024,Vaskiluoto Power Plant,North,7723.41,1407.74,40783.6,447.79,75.49,8.84,KWH Logistics,97.21,283.86,525.78
06/11/2024,ABB Vaasa Factory,West,8804.1,2744.4,62565.07,727.66,96.2,73.31,LEKO Logistics,68.52,81.79,673.54
06/12/2024,Kivihaka Distribution Center,East,8737.15,792.17,24157.71,1472.34,39.69,80.01,Ahola Transport,65.84,323.87,856.16
06/13/2024,ABB Vaasa Factory,West,2545.95,4014.09,91115.69,1773.04,88.43,28.84,Ahola Transport,68.6,113.12,761.89
06/14/2024,Wartsila Smart Technology Hub,East,4499.03,3138.6,27055.24,1237.51,63.5,84.99,Oy EL-Ho Oy,76.08,362.45,812.65
06/15/2024,Vaskiluoto Power Plant,West,2203.76,2047.91,35343.08,1314.15,61.7,69.0,Oy EL-Ho Oy,45.37,297.8,993.69
06/16/2024,Vaasa Logistics Center,East,5497.35,3581.92,79310.42,1647.37,23.51,69.77,LEKO Logistics,99.2,211.3,471.62
06/17/2024,Vaskiluoto Power Plant,West,1117.62,2735.84,58584.29,1044.93,84.43,81.02,KWH Logistics,77.82,430.44,327.46
06/18/2024,Wartsila Smart Technology Hub,North,6808.53,2263.62,21754.8,1552.19,32.18,18.94,Wasaline,14.84,79.68,650.91
06/19/2024,ABB Vaasa Factory,West,7562.4,3120.41,93345.8,1234.02,7.84,13.51,Ahola Transport,10.45,468.99,915.41
06/20/2024,Wartsila Smart Technology Hub,South,8473.6,2848.2,19802.25,221.89,79.65,33.18,Wasaline,10.54,143.09,404.23
06/21/2024,Wartsila Smart Technology Hub,West,5159.07,4071.81,18048.48,1232.42,87.25,72.98,LEKO Logistics,40.83,436.54,612.49
06/22/2024,Wartsila Smart Technology Hub,South,5243.75,1962.88,38227.39,1631.16,11.62,97.74,LEKO Logistics,66.36,301.89,393.01
06/23/2024,ABB Vaasa Factory,West,1462.52,2460.86,70603.01,1424.28,48.9,63.95,LEKO Logistics,15.19,89.65,422.22
06/24/2024,Vaasa Logistics Center,North,5145.29,1515.43,99296.77,899.07,96.6,94.19,Wasaline,6.34,380.67,636.91
06/25/2024,Vaskiluoto Power Plant,South,8249.81,1511.55,88118.97,1594.11,84.03,18.04,Ahola Transport,55.55,237.25,785.29
06/26/2024,ABB Vaasa Factory,West,6329.54,1410.81,73522.12,250.16,15.48,84.19,Ahola Transport,54.32,159.8,792.26
06/27/2024,Vaskiluoto Power Plant,North,5314.11,3774.6,63480.86,903.13,28.78,34.31,KWH Logistics,26.41,379.35,973.38
06/28/2024,Kivihaka Distribution Center,North,1136.14,3283.66,47327.55,1362.92,38.26,17.75,Ahola Transport,66.74,385.67,851.17
06/29/2024,ABB Vaasa Factory,East,2417.45,2125.73,69060.65,460.05,60.98,98.34,Oy EL-Ho Oy,76.15,152.17,476.71
06/30/2024,Vaskiluoto Power Plant,West,1718.6,3725.78,33907.78,523.88,92.21,25.93,Ahola Transport,62.79,310.39,168.44
07/01/2024,ABB Vaasa Factory,West,4076.67,3506.94,73014.85,1286.98,75.02,6.83,Wasaline,58.96,371.78,563.61
07/02/2024,Vaasa Logistics Center,South,1307.07,703.79,22810.56,1550.14,20.2,60.01,Ahola Transport,10.71,432.25,157.5
07/03/2024,ABB Vaasa Factory,East,8630.1,2620.18,21812.36,322.51,85.79,87.31,KWH Logistics,96.34,346.1,133.02
07/04/2024,Kivihaka Distribution Center,South,2834.12,3752.74,51236.38,841.23,21.38,46.74,LEKO Logistics,90.18,214.81,484.53
07/05/2024,Kivihaka Distribution Center,East,7042.93,4292.98,39944.89,678.26,34.28,75.57,Oy EL-Ho Oy,31.43,290.16,868.89
07/06/2024,Kivihaka Distribution Center,North,4010.57,1420.54,54458.42,1166.32,89.74,93.16,Wasaline,97.43,234.4,129.27
07/07/2024,ABB Vaasa Factory,South,1990.93,1991.98,70726.03,485.61,84.12,31.54,Ahola Transport,13.41,488.73,383.11
07/08/2024,Wartsila Smart Technology Hub,East,1723.28,4223.61,69690.52,1424.8,68.22,29.1,Oy EL-Ho Oy,91.78,265.4,666.78
07/09/2024,ABB Vaasa Factory,East,3956.77,2288.68,66189.0,1264.9,98.17,95.22,Oy EL-Ho Oy,48.98,453.67,544.43
07/10/2024,Vaskiluoto Power Plant,West,3122.54,2984.5,37678.73,371.71,23.15,50.27,Wasaline,82.85,74.79,135.59
07/11/2024,Wartsila Smart Technology Hub,East,3012.27,3259.14,92206.79,600.2,40.39,56.83,Wasaline,93.28,222.13,156.85
07/12/2024,ABB Vaasa Factory,East,4692.1,3902.38,96371.37,356.29,41.76,99.59,Wasaline,27.38,479.0,777.46
07/13/2024,ABB Vaasa Factory,South,1288.96,2945.32,19519.56,701.59,28.28,7.38,LEKO Logistics,74.68,346.38,116.25
07/14/2024,Vaskiluoto Power Plant,West,7264.72,577.7,14544.32,929.24,81.13,78.86,Wasaline,21.67,357.2,561.67
07/15/2024,ABB Vaasa Factory,North,2801.57,1594.72,48697.82,526.66,71.45,22.98,LEKO Logistics,18.18,376.24,272.82
07/16/2024,Kivihaka Distribution Center,East,2549.21,1624.61,96122.45,982.22,44.38,72.71,Oy EL-Ho Oy,85.23,335.76,246.62
07/17/2024,Vaskiluoto Power Plant,East,3136.65,1668.3,51073.87,535.7,23.28,59.38,LEKO Logistics,21.73,104.86,457.38
07/18/2024,Vaskiluoto Power Plant,North,3176.8,4061.81,97400.95,782.5,63.72,18.35,Wasaline,61.1,381.9,728.24
07/19/2024,Wartsila Smart Technology Hub,East,965.88,871.12,55682.87,447.74,46.64,97.45,LEKO Logistics,75.84,287.49,306.9
07/20/2024,Kivihaka Distribution Center,West,2571.28,3241.07,57871.03,868.25,92.64,89.35,Wasaline,41.74,192.14,305.36
07/21/2024,Vaasa Logistics Center,South,6171.17,2677.24,16736.06,1233.14,94.95,84.18,Wasaline,8.16,215.29,866.13
07/22/2024,Wartsila Smart Technology Hub,South,1448.88,2994.4,99534.84,468.89,48.19,49.32,KWH Logistics,50.65,376.57,327.85
07/23/2024,Vaskiluoto Power Plant,North,7226.29,1180.68,21816.1,1020.26,11.27,92.54,Wasaline,96.45,159.53,137.63
07/24/2024,Kivihaka Distribution Center,South,2912.27,1381.62,90983.92,904.36,19.29,51.4,KWH Logistics,44.78,387.44,717.66
07/25/2024,Vaskiluoto Power Plant,South,3062.19,3791.22,24948.7,842.52,67.88,20.15,Oy EL-Ho Oy,16.99,196.73,877.11
07/26/2024,ABB Vaasa Factory,East,6792.83,3491.46,12305.2,1235.87,35.51,50.4,Wasaline,90.95,194.48,495.44
07/27/2024,ABB Vaasa Factory,East,7041.11,3677.66,32785.18,1144.01,93.83,42.04,Ahola Transport,84.72,372.98,610.84
07/28/2024,Vaskiluoto Power Plant,North,4160.89,1471.85,39036.64,1720.41,6.07,92.12,Ahola Transport,9.99,85.12,438.82
07/29/2024,Vaskiluoto Power Plant,South,8078.04,2645.8,28376.23,278.73,94.67,85.79,Wasaline,92.89,170.87,519.86
07/30/2024,Kivihaka Distribution Center,North,2473.06,916.43,30730.72,556.85,28.66,28.69,Ahola Transport,35.54,233.19,314.05
07/31/2024,Vaasa Logistics Center,West,7192.83,2341.69,74157.35,1090.2,65.19,85.46,KWH Logistics,22.31,444.65,586.87
08/01/2024,ABB Vaasa Factory,East,6820.73,2975.12,44789.38,643.13,65.76,60.19,KWH Logistics,7.38,129.23,738.66
08/02/2024,Wartsila Smart Technology Hub,East,7448.21,2444.45,62680.31,920.68,85.58,14.49,Ahola Transport,41.29,267.73,290.53
08/03/2024,Vaskiluoto Power Plant,West,2962.67,2443.36,85848.92,1072.18,49.5,21.45,KWH Logistics,79.89,162.16,596.17
08/04/2024,Vaskiluoto Power Plant,North,2792.87,1709.27,46715.73,919.6,22.46,37.94,KWH Logistics,39.56,407.75,629.16
08/05/2024,ABB Vaasa Factory,South,7564.6,532.63,35978.08,1324.41,58.32,30.43,Ahola Transport,8.28,60.11,753.08
08/06/2024,Wartsila Smart Technology Hub,South,7362.82,2527.39,60647.1,1040.77,88.75,70.5,Wasaline,73.25,124.82,623.58
08/07/2024,Vaskiluoto Power Plant,West,7993.36,2569.81,25573.24,1091.44,25.31,58.61,LEKO Logistics,44.71,354.61,133.5
08/08/2024,Wartsila Smart Technology Hub,East,1750.17,4339.85,51304.29,1378.58,25.16,44.91,LEKO Logistics,59.0,173.03,228.56
08/09/2024,Wartsila Smart Technology Hub,West,6092.6,1722.68,54371.98,1643.24,96.9,55.65,LEKO Logistics,63.32,208.29,390.33
08/10/2024,Vaskiluoto Power Plant,South,7813.4,2272.44,69172.63,869.94,79.88,32.96,KWH Logistics,31.49,410.04,484.67
08/11/2024,Wartsila Smart Technology Hub,South,2955.97,1620.88,13473.21,1438.51,76.75,82.89,Oy EL-Ho Oy,9.28,90.61,851.86
08/12/2024,ABB Vaasa Factory,East,2005.32,3897.08,55256.77,1089.9,37.28,47.95,Wasaline,6.67,358.24,105.39
08/13/2024,Kivihaka Distribution Center,East,1266.45,2811.07,93008.04,1026.6,88.63,99.88,Ahola Transport,19.64,129.39,288.63
08/14/2024,Kivihaka Distribution Center,North,2725.45,1541.89,15070.39,407.37,84.39,64.18,LEKO Logistics,93.42,129.23,359.07
08/15/2024,Vaasa Logistics Center,South,5397.82,2727.65,81532.65,1003.17,68.09,73.31,KWH Logistics,46.77,310.18,240.54
08/16/2024,ABB Vaasa Factory,North,8257.71,3374.43,39213.57,1341.61,16.43,30.62,Oy EL-Ho Oy,89.61,300.6,375.29
08/17/2024,Wartsila Smart Technology Hub,South,7475.77,1071.39,55309.19,898.8,8.19,55.31,Wasaline,35.16,238.24,640.22
08/18/2024,Vaskiluoto Power Plant,West,5978.59,3865.56,52508.22,1264.68,80.31,68.64,KWH Logistics,12.24,193.02,409.3
08/19/2024,Wartsila Smart Technology Hub,South,5440.82,2147.93,99004.85,1351.19,86.83,33.36,LEKO Logistics,96.54,386.45,870.05
08/20/2024,Vaskiluoto Power Plant,South,8850.83,3254.4,60059.69,1740.53,26.51,10.78,Ahola Transport,64.67,125.44,904.85
08/21/2024,Vaasa Logistics Center,South,3389.04,2667.9,47691.17,1377.4,30.63,66.55,KWH Logistics,32.36,297.09,981.27
08/22/2024,Vaskiluoto Power Plant,South,8496.45,3499.38,16428.71,818.49,93.85,99.41,Ahola Transport,44.61,178.45,925.67
08/23/2024,ABB Vaasa Factory,South,7617.78,1391.78,60066.27,1634.52,45.75,95.24,LEKO Logistics,9.34,494.97,879.78
08/24/2024,Vaasa Logistics Center,West,7693.36,4286.26,29144.78,937.37,69.13,98.21,Ahola Transport,31.73,343.48,137.54
08/25/2024,Vaasa Logistics Center,North,1324.5,615.76,89884.9,885.25,19.96,15.34,Wasaline,70.88,429.89,419.19
08/26/2024,Vaskiluoto Power Plant,West,8804.54,1644.55,80125.07,914.71,25.5,67.34,Ahola Transport,24.38,474.15,433.8
08/27/2024,Vaasa Logistics Center,West,1849.9,2644.34,88700.06,1754.4,84.11,93.03,Ahola Transport,86.48,420.59,373.55
08/28/2024,Kivihaka Distribution Center,North,8542.29,1730.94,96915.52,410.03,9.54,54.81,Ahola Transport,89.66,150.52,504.51
08/29/2024,ABB Vaasa Factory,North,2201.96,2142.13,37979.78,1497.17,25.48,50.85,Oy EL-Ho Oy,22.28,405.0,995.23
08/30/2024,Kivihaka Distribution Center,East,6163.09,3397.52,32892.93,909.43,70.94,78.65,KWH Logistics,88.26,332.56,170.09
08/31/2024,Kivihaka Distribution Center,East,1716.93,795.77,37431.53,789.9,51.07,6.83,Oy EL-Ho Oy,72.77,442.49,475.04
09/01/2024,Kivihaka Distribution Center,East,4842.43,3397.09,23791.32,306.08,76.54,55.76,Wasaline,30.08,239.32,360.56
09/02/2024,Wartsila Smart Technology Hub,West,6107.24,2163.12,60420.19,661.4,75.6,63.49,KWH Logistics,38.98,163.55,410.88
09/03/2024,ABB Vaasa Factory,East,8487.51,3813.81,81403.31,714.84,83.47,12.26,Oy EL-Ho Oy,18.98,109.16,244.45
09/04/2024,Kivihaka Distribution Center,South,3410.8,2946.8,85996.56,964.76,42.85,74.02,Wasaline,20.82,333.21,303.42
09/05/2024,Vaskiluoto Power Plant,West,3274.95,3433.37,87652.48,682.21,47.21,86.07,LEKO Logistics,42.38,130.1,783.55
09/06/2024,Vaskiluoto Power Plant,South,6335.69,2162.54,53507.28,1765.95,9.69,41.4,Wasaline,69.32,462.62,522.82
09/07/2024,ABB Vaasa Factory,East,7657.88,985.13,46229.63,559.15,43.7,84.85,LEKO Logistics,29.37,69.56,635.42
09/08/2024,Kivihaka Distribution Center,West,1266.58,2451.26,44620.51,747.73,13.33,65.17,LEKO Logistics,56.19,172.3,874.15
09/09/2024,Kivihaka Distribution Center,West,5788.38,2148.11,25093.58,339.65,47.16,68.82,Ahola Transport,25.61,417.08,291.63
09/10/2024,ABB Vaasa Factory,East,3395.67,2802.39,48770.68,1361.88,83.82,47.17,KWH Logistics,41.11,121.77,401.72
09/11/2024,Wartsila Smart Technology Hub,East,8292.01,2551.97,87459.01,602.87,74.47,24.02,Oy EL-Ho Oy,48.52,265.31,496.84
09/12/2024,Vaasa Logistics Center,West,5639.83,2540.32,62369.46,1171.3,44.54,89.29,KWH Logistics,65.18,279.01,664.44
09/13/2024,ABB Vaasa Factory,West,8514.76,4206.03,27841.05,1495.25,50.07,32.21,Oy EL-Ho Oy,47.89,159.73,882.23
09/14/2024,Kivihaka Distribution Center,West,4758.0,4465.86,73306.88,1455.2,28.09,51.34,Oy EL-Ho Oy,68.19,238.65,238.28
09/15/2024,ABB Vaasa Factory,South,4024.56,2046.3,41956.18,1360.41,55.66,44.44,Wasaline,64.99,90.41,556.65
09/16/2024,Kivihaka Distribution Center,East,4175.07,790.4,51453.64,672.75,68.31,37.17,KWH Logistics,86.2,309.85,969.55
09/17/2024,Wartsila Smart Technology Hub,West,2867.97,3242.28,62274.39,1782.95,6.79,85.11,KWH Logistics,70.53,219.04,517.9
09/18/2024,ABB Vaasa Factory,West,7721.47,2211.88,12787.56,1634.48,57.81,79.96,KWH Logistics,72.27,405.36,505.81
09/19/2024,Kivihaka Distribution Center,North,3829.01,4030.83,86034.15,887.92,93.55,93.72,Wasaline,72.61,146.6,616.49
09/20/2024,Vaasa Logistics Center,East,4217.8,1294.42,64751.43,701.66,48.43,88.72,Wasaline,30.45,317.62,531.02
09/21/2024,Wartsila Smart Technology Hub,South,8203.99,1966.04,35682.83,909.5,59.61,59.51,Wasaline,17.86,306.13,290.76
09/22/2024,Kivihaka Distribution Center,South,7645.4,1666.64,50934.21,1104.57,49.53,38.89,Wasaline,68.89,464.08,751.25
09/23/2024,Wartsila Smart Technology Hub,South,5782.27,671.99,87707.55,1493.77,24.74,41.68,LEKO Logistics,6.56,463.17,514.86
09/24/2024,ABB Vaasa Factory,North,7197.62,3963.35,77059.77,1656.97,18.52,77.74,Oy EL-Ho Oy,8.9,234.22,628.04
09/25/2024,Vaasa Logistics Center,East,5161.57,811.96,82383.97,1173.05,80.51,80.48,Oy EL-Ho Oy,8.63,426.78,192.11
09/26/2024,Vaasa Logistics Center,West,8559.23,1652.16,51464.97,251.33,24.27,60.89,Wasaline,14.32,324.14,430.92
09/27/2024,Vaasa Logistics Center,North,2372.7,617.22,91866.11,1502.09,50.58,10.58,Oy EL-Ho Oy,82.02,196.32,720.61
09/28/2024,Kivihaka Distribution Center,East,3610.74,4193.14,48870.93,1667.6,17.45,63.38,Oy EL-Ho Oy,62.27,412.17,536.43
09/29/2024,Vaasa Logistics Center,West,8564.95,3981.22,25805.92,447.55,88.64,80.91,Oy EL-Ho Oy,40.52,333.53,896.47
09/30/2024,Vaasa Logistics Center,West,7737.19,2754.32,91019.9,1733.36,69.84,74.64,Ahola Transport,15.38,80.55,790.72
10/01/2024,Wartsila Smart Technology Hub,West,5485.32,3486.27,12672.27,514.8,76.31,19.28,Wasaline,20.99,300.08,206.32
10/02/2024,Wartsila Smart Technology Hub,East,8035.03,1490.21,44632.01,1245.57,92.9,75.79,LEKO Logistics,30.2,115.28,793.76
10/03/2024,Vaasa Logistics Center,South,4540.51,988.34,10523.92,1468.04,89.57,77.97,LEKO Logistics,79.58,322.03,913.38
10/04/2024,Wartsila Smart Technology Hub,West,4335.58,1805.81,98363.58,977.79,29.61,40.93,KWH Logistics,46.31,360.31,252.3
10/05/2024,Wartsila Smart Technology Hub,West,6024.13,2806.5,21915.25,214.78,6.4,8.53,KWH Logistics,33.2,490.19,794.49
